MainID,CrossStreetMainID,Street,from,to,District,StartTime,EndTime,Side,Miles,oneway,week1,week2,week3,week4,week5,EveryDay,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Yearround,start_lat,start_long,stop_lat,stop_long
13,2313,Brooks St,Bremen St,Princeton St,9,12:00:00.0000000,16:00:00.0000000,Even,0.2513,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.37543,-71.03128,42.37809,-71.0345
15,40,Bullard St,Bowdoin St,Bowdoin Ave,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1991,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.30237,-71.0716,42.30148,-71.07513
16,1075,Centre St,Talbot Ave,Dorchester Ave,7,08:00:00.0000000,12:00:00.0000000,Even,0.5405,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.29022,-71.07161,42.29362,-71.06211
17,2122,Appleton St,Tremont St,West Canton St,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.3938,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,42.34667,-71.06904,42.3447,-71.07642
18,1696,Boylston St,Lamartine St,Washington St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.3515,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.31704,-71.10486,42.31354,-71.1005
19,1210,Ames St,Westview St,Dead End,7,08:00:00.0000000,12:00:00.0000000,Odd,0.3042,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.29071,-71.0865,42.28964,-71.0843
20,2503,Caryll St,Morton St,Maryknoll St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1705,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.27685,-71.07647,42.27516,-71.07821
22,2081,Braemore Rd,Commonwealth Ave,Chiswick Rd,4,12:00:00.0000000,16:00:00.0000000,Odd,0.0943,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.33849,-71.15248,42.33827,-71.1507
23,2649,Chatham St,Merchants Row,Commercial St,1F,00:01:00.0000000,07:00:00.0000000,,0.1047,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.3595,-71.05565,42.3597,-71.05357
24,2381,Bismarck St,Boylston St,Porter St,2,08:00:00.0000000,12:00:00.0000000,Even,0.0379,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.31528,-71.10225,42.31499,-71.10292
25,353,Chestnut Ave,Centre St,Mozart St,2,12:00:00.0000000,16:00:00.0000000,Even,0.2350,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.32288,-71.10173,42.31998,-71.104
26,2645,Central St,India St,Dead End,1F,00:01:00.0000000,07:00:00.0000000,,0.0795,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35872,-71.0537,34.50276,-93.03241
27,1844,Bradeen St,Washington St,Dead End,2,12:00:00.0000000,16:00:00.0000000,Odd,0.1848,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.2912,-71.12304,42.29047,-71.12087
28,1505,Amory St,Dimock St,School St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.1930,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.31981,-71.09958,42.31776,-71.10174
29,122,Chiswick Rd,Chestnut Hill Ave,Dead End,4,08:00:00.0000000,12:00:00.0000000,Even,0.1438,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.3412,-71.15477,42.3403,-71.1510799
30,280,Bunker Hill St,Moulton St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.9085,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,42.37657,-71.05685,42.38342,-71.07176
59,970,Chelsea St,Maverick St,Porter St,9,08:00:00.0000000,12:00:00.0000000,Even,0.2506,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,None,None,42.37283,-71.03542
31,1469,Bluefield Ter,Gladeside Ave,Ridgeview Ave,7,12:00:00.0000000,16:00:00.0000000,Even,0.1117,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.27357,-71.08664,42.2727,-71.08482
32,1299,Ceylon St,Quincy St,Columbia Rd,3,12:00:00.0000000,16:00:00.0000000,Even,0.1769,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.31197,-71.07196,42.30958,-71.07327
33,2413,Chestnut St,Charles St,David G Mugar Way,1H,08:00:00.0000000,12:00:00.0000000,Even,0.1627,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.35698,-71.06988,42.35634,-71.07293
34,882,Bennett St,Market St,South Hobbart St,4,12:00:00.0000000,16:00:00.0000000,Odd,0.3021,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.35091,-71.1524,42.35184,-71.1562299
35,1740,Brunswick St,Blue Hill Ave,Normandy St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1273,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.31136,-71.08115,42.31045,-71.07898
36,1434,Bremen St,Sumner St,Porter St,9,12:00:00.0000000,16:00:00.0000000,Even,0.3470,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.3685,-71.03887,42.37245,-71.03468
37,546,Charles St,Dorchester Ave,Geneva Ave,3,08:00:00.0000000,12:00:00.0000000,Even,0.2737,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.30075,-71.06001,42.29966,-71.06512
38,1919,Charles St,Dorchester Ave,Geneva Ave,3,08:00:00.0000000,12:00:00.0000000,Odd,0.2737,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.30075,-71.06001,42.29966,-71.06512
39,251,Abbotsford St,Walnut Ave,Harold St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.1210,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.31496,-71.09369,42.31424,-71.09156
40,409,Anderson St,Cambridge St,Myrtle St,1H,08:00:00.0000000,12:00:00.0000000,Odd,0.1252,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,42.36113,-71.06784,42.35928,-71.06772
41,2501,Clearwater Dr,Morton St,Maryknoll St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.2354,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.27624,-71.07491,42.27449,-71.07793
42,1157,Bluefield Ter,Gladeside Ave,Ridgeview Ave,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1117,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.27357,-71.08664,42.2727,-71.08482
43,682,Beaver St,Beacon St,Beaver Pl,1H,08:00:00.0000000,12:00:00.0000000,Odd,0.0373,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,42.35557,-71.07211,42.35605,-71.07233
44,1223,Arlington Ave,Alford St,Somerville Town Line,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1898,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.38624,-71.07309,42.425,-71.18253
45,2625,Bedford St,Chauncy St,Summer St,1T,00:01:00.0000000,07:00:00.0000000,,0.1432,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35361,-71.06025,42.77143,-71.07755
46,1852,Charlame St,Laurel St,Dead End,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.1182,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.3198,-71.0855,42.31929,-71.08423
47,2790,Belvidere St,Massachusetts Ave,Dalton St,1B,00:01:00.0000000,07:00:00.0000000,Odd,0.1525,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.34648,-71.08733,42.34606,-71.08464
48,863,Bennett St,Market St,Oakland St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.4112,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.35091,-71.1524,42.3519,-71.16017
49,2646,Charles St,Boylston St,Nashua St,M,00:01:00.0000000,07:00:00.0000000,Odd,1.0884,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.3525,-71.06749,42.3665499,-71.06778
50,1334,Calumet St,Tremont St,Parker Hill Ave,10M,12:00:00.0000000,16:00:00.0000000,Odd,0.5669,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.33415,-71.10479,42.32819,-71.10008
51,2729,Atlantic Ave,State St,Milk St,1F,00:01:00.0000000,07:00:00.0000000,,0.0604,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35966,-71.05181,42.35877,-71.05158
52,2795,Boylston St,Arlington St,Hereford St,1B,00:01:00.0000000,07:00:00.0000000,Odd,0.7949,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.35187,-71.07069,42.34792,-71.08524
53,812,Chelsea St,Porter St,Prescott St,9,08:00:00.0000000,12:00:00.0000000,Odd,0.4913,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,42.37283,-71.03542,42.37813,-71.0292
54,1115,Aspinwall Rd,Washington St,Talbot Ave,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1837,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.29197,-71.07175,42.29113,-71.07513
55,720,Carson St,Crescent Ave,Sydney St,3,08:00:00.0000000,12:00:00.0000000,Even,0.1138,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.31896,-71.05447,42.32049,-71.05373
56,1731,Blakeville St,Bowdoin St,Olney St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1235,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.30388,-71.07051,42.30552,-71.07137
57,2801,Cambria St,Boylston St,Dead End,1B,00:01:00.0000000,07:00:00.0000000,,0.1025,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.34732,-71.08761,42.34733,-71.0865
58,2444,A St,Melcher St,Congress St,5,13:00:00.0000000,17:00:00.0000000,Even,0.1030,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.34911,-71.04948,42.35037,-71.04846
60,2020,Alaska St,Perrin St,Blue Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.1119,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.32148,-71.07958,42.32059,-71.07775
61,2584,Blue Hill Ave,Dudley St,Blue Hill Ave,10R,00:01:00.0000000,07:00:00.0000000,,1.1797,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.32528,-71.07497,42.27875,-71.09319
62,947,Adams St,Winthrop St,Lowney Way,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1222,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.3748,-71.06024,42.37437,-71.05806
63,2948,Charlesgate East,Dead End,Back St,99,12:00:00.0000000,15:00:00.0000000,,0.0203,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,42.34949,-71.09159,42.35088,-71.09155
64,56,Calumet St,Tremont St,Parker Hill Ave,10M,12:00:00.0000000,16:00:00.0000000,Even,0.5669,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.33415,-71.10479,42.32819,-71.10008
65,1468,Arborcrest Ter,Gladeside Ave,Ridgeview Ave,7,12:00:00.0000000,16:00:00.0000000,Even,0.0922,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.27282,-71.08704,42.27212,-71.08555
66,1285,Castle Rock St,Grampian Way,Caspian Way,3,12:00:00.0000000,16:00:00.0000000,Even,0.0741,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.31086,-71.05162,42.31018,-71.05049
67,1710,Armstrong St,Chestnut Ave,Mozart St,2,12:00:00.0000000,16:00:00.0000000,Odd,0.1049,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.32122,-71.10268,42.32121,-71.10467
68,271,Chaucer St,Curtis St,Moore St,9,12:00:00.0000000,16:00:00.0000000,Odd,0.1127,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.38311,-71.02121,42.38378,-71.01919
69,80,Bloomfield St,Geneva Ave,Greenbrier St,3,12:00:00.0000000,16:00:00.0000000,Even,0.3032,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.29991,-71.06557,42.29827,-71.07108
70,1446,Carlos St,Woodrow Ave,Callender St,7,08:00:00.0000000,12:00:00.0000000,Even,0.0653,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.28692,-71.08512,42.28781,-71.08549
71,1122,Adams St,Dorchester Ave,Park St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1739,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.27219,-71.06803,42.29931,-71.05816
72,2042,Brighton St,Dead End,Caldwell St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.0377,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.38394,-71.07768,42.38551,-71.07755
73,365,Berkeley St,Tremont St,Boylston St,M,05:00:00.0000000,07:00:00.0000000,Odd,0.4498,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.34526,-71.06982,42.35125,-71.07307
74,2324,Berkeley St,Tremont St,Columbus Ave,1B,05:00:00.0000000,07:00:00.0000000,Even,0.2595,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.34526,-71.06982,42.34863,-71.07176
75,1695,Chilcott Pl,Washington St,Dead End,2,12:00:00.0000000,16:00:00.0000000,Odd,0.0953,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.31354,-71.1005,42.3132499,-71.09968
76,1872,Caspian Way,Castle Rock St,Dead End,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0595,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.31018,-71.05049,42.31029,-71.05042
77,99,Adams St,Bowdoin St,Leedsville St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.3045,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.30825,-71.06389,42.30456,-71.06115
78,2548,Ashmont St,Dorchester Ave,Adams St,7,08:00:00.0000000,12:00:00.0000000,Even,0.4924,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.28576,-71.06433,42.28823,-71.05537
79,2158,Alpha Rd,Waldeck St,Park St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1830,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.29624,-71.06716,42.29598,-71.07023
80,2638,Cambridge St,Tremont St,Charles St,1F,00:01:00.0000000,07:00:00.0000000,Odd Side Median,0.6089,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.37325,-71.09711,42.3612899,-71.07253
81,466,Circuit St,Walnut Ave,Washington St,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.3496,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.32398,-71.08345,42.32569,-71.0879
82,713,Brook Marshall Rd,Raynor Cir,Sojourner Truth Ct,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0938,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.33431,-71.08614,42.33456,-71.08477
83,53,Cherokee St,Hillside St,Pontiac St,10M,12:00:00.0000000,16:00:00.0000000,Even,0.1241,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.32987,-71.10048,42.331,-71.10172
84,1944,Brainerd Rd,Gorham St,Kelton St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.2216,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.34813,-71.13219,42.34625,-71.13559
85,2273,Boylston St,Centre St,Lamartine St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.3947,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.31956,-71.11163,42.31704,-71.10486
86,1533,Carter St,Cambridge St,Roland St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.0403,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.38233,-71.07919,42.38172,-71.07911
87,440,Bradeen St,Washington St,Dead End,2,12:00:00.0000000,16:00:00.0000000,Even,0.1848,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.2912,-71.12304,42.29047,-71.12087
88,2410,Belmont St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1218,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.38056,-71.06588,42.38211,-71.06471
89,744,Aspen St,Montrose St,Copeland St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0688,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.32389,-71.08029,42.32311,-71.07951
90,2275,Chappie St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1059,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.38227,-71.06931,42.38361,-71.06826
91,2643,Causeway St,Merrimac St,North Washington St,1W,00:01:00.0000000,07:00:00.0000000,,0.3284,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.3641,-71.06336,42.36695,-71.05854
92,122,Chiswick Rd,Chestnut Hill Ave,Dead End,4,12:00:00.0000000,16:00:00.0000000,Odd,0.1438,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.3412,-71.15477,42.3403,-71.1510799
93,2647,Charles Street South,Tremont St,Boylston St,1B,00:01:00.0000000,07:00:00.0000000,Even,0.2659,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.3507,-71.06678,52.9710899,-0.01444
94,489,Bexley Rd,Washington St,Florence St,2,08:00:00.0000000,12:00:00.0000000,Even,0.1581,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.28816,-71.12632,42.28672,-71.12391
95,2479,Clarendon St,Commonwealth Ave,Beacon St,1B,06:00:00.0000000,08:00:00.0000000,Even,0.1432,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.3523,-71.07601,42.35424,-71.07693
96,2545,Bruce St,Ashmont St,Wrentham St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1000,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.28715,-71.05896,42.28824,-71.06012
97,1467,Briarcliff Ter,Gladeside Ave,Ridgeview Ave,7,12:00:00.0000000,16:00:00.0000000,Even,0.0934,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.27105,-71.08734,42.27149,-71.08565
98,558,Brainerd Rd,Harvard Ave,Harvard Ave,4,12:00:00.0000000,16:00:00.0000000,Odd,0.0000,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.3492,-71.13001,42.3492,-71.13001
99,601,Ardee St,Everett St,Maverick St,9,08:00:00.0000000,12:00:00.0000000,Odd,0.0472,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.36572,-71.03072,42.36632,-71.03027
100,1907,Cameron St,Hancock St,Dead End,3,08:00:00.0000000,12:00:00.0000000,Odd,0.1047,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.31122,-71.06268,42.31071,-71.06346
101,2888,Chiswick Rd,Englewood Ave,Chestnut Hill Ave,4,12:00:00.0000000,16:00:00.0000000,Even,0.4402,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.33747,-71.15073,42.3412,-71.15477
102,1028,Bond St,Milford St,Hanson St,1S,08:00:00.0000000,12:00:00.0000000,Even,0.0417,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.3437,-71.06903,42.34328,-71.0696
104,2585,Blue Hill Ave,Morton St,River St,7,00:01:00.0000000,07:00:00.0000000,Median,1.1542,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.28422,-71.09136,42.26764,-71.09385
105,2164,Clementine Park,Centre St,Dayton St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.0845,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.29209,-71.06543,42.2932,-71.06566
106,1137,Cedar St,River St,Temple St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1947,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.2714,-71.07502,42.1218,-71.26859
107,1701,Durham St,St Botolph St,Dead End,1B,08:00:00.0000000,12:00:00.0000000,Odd,0.0502,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.34427,-71.08154,42.3440299,-71.0812
108,811,Bunker Hill St,Lowney Way,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.9775,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,42.37591,-71.0563,42.38342,-71.07176
109,146,Bowdoin Ave,Eldon St,Nottingham St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.3093,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.30356,-71.07755,42.30031,-71.07345
110,1498,Circuit St,Walnut Ave,Washington St,10R,12:00:00.0000000,16:00:00.0000000,Even,0.3496,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.32398,-71.08345,42.32569,-71.0879
111,245,Brookledge St,Humboldt Ave,Elm Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2225,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.31055,-71.09156,42.30841,-71.08838
112,416,Bolton St,D St,Dorchester St,5,09:00:00.0000000,13:00:00.0000000,Both,0.3598,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.33986,-71.04959,42.33638,-71.04432
113,1833,Chester St,Brighton Av,Ashford St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1413,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.35255,-71.12836,42.35446,-71.12785
114,93,Bird St,Columbia Rd,Dead End,3,12:00:00.0000000,16:00:00.0000000,Odd,0.2212,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.3146,-71.06744,42.31322,-71.07181
115,2786,Atkinson St,Southampton St,Topeka St,3,00:01:00.0000000,07:00:00.0000000,,0.2271,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.33191,-71.06906,None,None
116,1369,Bynner St,Creighton St,South Huntington Ave,2,12:00:00.0000000,16:00:00.0000000,Even,0.2144,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.32319,-71.10828,42.32397,-71.11224
117,1329,Brainerd Rd,Harvard Ave,Gorham St,4,12:00:00.0000000,16:00:00.0000000,Even,0.1307,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.3492,-71.13001,42.34813,-71.13219
118,1975,Chase St,Willis St,East Cottage St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0634,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.31794,-71.05988,42.31885,-71.0596
119,172,Blakeville St,Bowdoin St,Olney St,3,12:00:00.0000000,16:00:00.0000000,Even,0.1235,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.30388,-71.07051,42.30552,-71.07137
120,2505,Caddy Rd,Sanford St,Monson St,7,12:00:00.0000000,16:00:00.0000000,Even,0.0794,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.27359,-71.07399,42.27247,-71.07359
121,1911,Bentham Rd,Draper St,Mount Ida Rd,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0561,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.30313,-71.06416,42.30342,-71.06314
122,854,Bennett St,Market St,Oakland St,4,08:00:00.0000000,12:00:00.0000000,Even,0.4112,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.35091,-71.1524,42.3519,-71.16017
123,1102,Ashton St,Callender St,Woodrow Ave,7,08:00:00.0000000,12:00:00.0000000,Even,0.2080,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.28877,-71.08878,42.28588,-71.08973
124,740,Clifford St,Warren St,Blue Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2313,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.32074,-71.08164,42.31905,-71.07776
125,2880,Boston St,Dorchester Ave,Songin Father Anthony Way,5,09:00:00.0000000,13:00:00.0000000,Odd,0.1057,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.32951,-71.05697,None,None
126,1085,Brent St,Washington St,Melbourne St,7,08:00:00.0000000,12:00:00.0000000,Even,0.2981,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.28876,-71.07114,42.29034,-71.06572
127,859,Brackett St,Washington St,Faneuil St,4,08:00:00.0000000,12:00:00.0000000,Even,0.1229,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.35027,-71.16539,42.352,-71.16508
128,1908,Clarkson St,Hendry St,Quincy St,3,08:00:00.0000000,12:00:00.0000000,Even,0.0602,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.30975,-71.06546,42.30914,-71.06633
129,1785,Auburn St,Main St,Bunker Hill St,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.1320,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.38032,-71.06998,42.38193,-71.0686
130,843,Bennett St,Market St,South Hobbart St,4,12:00:00.0000000,16:00:00.0000000,Even,0.3021,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.35091,-71.1524,42.35184,-71.1562299
131,1174,Clarkwood St,Blue Hill Ave,Norfolk St,7,12:00:00.0000000,16:00:00.0000000,Even,0.1975,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.2809,-71.09248,42.27939,-71.08915
132,1263,Auckland St,Savin Hill Ave,Dead End,3,08:00:00.0000000,12:00:00.0000000,Even,0.2811,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.31285,-71.05603,42.31214,-71.05628
133,2409,Albion Pl,Main St,Auburn Sq,1C,12:00:00.0000000,16:00:00.0000000,Even,0.0725,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.3808,-71.07044,42.38121,-71.07004
134,2286,Auckland St,Savin Hill Ave,Dead End,3,08:00:00.0000000,12:00:00.0000000,Odd,0.2811,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.31285,-71.05603,42.31214,-71.05628
135,736,Auckland St,Belfort St,Savin Hill Ave,3,08:00:00.0000000,12:00:00.0000000,Even,0.1634,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.31515,-71.05531,42.31285,-71.05603
136,2014,Auckland St,Belfort St,Savin Hill Ave,3,08:00:00.0000000,12:00:00.0000000,Odd,0.1634,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.31515,-71.05531,42.31285,-71.05603
137,1449,Ames St,Westview St,Dead End,7,08:00:00.0000000,12:00:00.0000000,Even,0.3042,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.29071,-71.0865,42.28964,-71.0843
138,1034,Almont St,Blue Hill Ave,Walk Hill St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.5839,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.27429,-71.09366,42.28121,-71.0979
139,2239,Bennington St,Neptune Rd,Saratoga St,9,12:00:00.0000000,16:00:00.0000000,Even,1.0610,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.38,-71.02546,42.38666,-71.00673
140,348,Belmore Ter,Boylston St,Oakview Ter,2,08:00:00.0000000,12:00:00.0000000,Even,0.0589,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.31884,-71.11044,42.3196,-71.11029
141,781,Austin St,Main St,Rutherford Ave,1C,12:00:00.0000000,16:00:00.0000000,Even,0.1258,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.37532,-71.06422,42.37408,-71.06793
142,2488,Austin St,Main St,Rutherford Ave,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.1258,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.37532,-71.06422,42.37408,-71.06793
143,1406,Brooks St,Bremen St,Princeton St,9,12:00:00.0000000,16:00:00.0000000,Odd,0.2513,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.37543,-71.03128,42.37809,-71.0345
144,1373,Bucknam St,Lawn St,Fisher Ave,10M,12:00:00.0000000,16:00:00.0000000,Even,0.0803,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.32678,-71.10416,42.32793,-71.10399
